id,provider_name,phone,website,address1,city,state,zip,latitude,longitude,verified,last_updated,normalized_phone,service_type,accepts_medicaid,accepts_medicare,accepts_florida_blue,accepts_unitedhealthcare,accepts_aetna,accepts_cigna,accepts_tricare,accepts_humana,accepts_florida_healthcare_plans,source,county,rating,user_ratings_total,google_place_id,rating_last_updated,offers_telehealth,offers_peers_program,offers_space_program,offers_social_skills_groups,offers_neuropsych_assessment,offers_tutoring,offers_ef_coaching,offers_parent_coaching,serves_children,serves_teens,serves_adults,offers_telehealth_evidence,offers_peers_program_evidence,offers_space_program_evidence,offers_social_skills_groups_evidence,offers_neuropsych_assessment_evidence,offers_tutoring_evidence,offers_ef_coaching_evidence,offers_parent_coaching_evidence,serves_children_evidence,serves_teens_evidence,serves_adults_evidence,city_clean,zip_text,address2,aba,speech,ot,pt,respite_care,life_skills,residential,church_support,pet_therapy
5715,Come Sit Stay Dog Training,(904) 233-0608,http://www.comesitstayusa.com/,1030 CYPRESS LANDING CT,JACKSONVILLE,FL,32233,,,false,2025-10-12 00:00:00,9042330608,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32233,,false,false,false,false,false,false,false,false,false
5716,"Comfortable Companions, Inc Pet Massage Therapy and Wellness",(516) 448-8357,,440 JEFFERSON DR,DEERFIELD BEACH,FL,33442,,,false,2025-10-12 00:00:00,5164488357,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33442,,false,false,false,false,false,false,false,false,false
5717,CommuniKids Miami Speech Therapy,(305) 343-8177,https://communikidsmiami.com/,117 MAJORCA AVE STE. 2A,CORAL GABLES,FL,33134,,,false,2025-10-12 00:00:00,3053438177,Speech Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33134,,false,false,false,false,false,false,false,false,false
5718,Communication Corner Therapy LLC,(561) 320-3230,https://www.commcornertherapy.com/,9123 N MILITARY TRL,PALM BEACH GARDENS,FL,33410,,,false,2025-10-12 00:00:00,5613203230,Speech Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33410,#212,false,false,false,false,false,false,false,false,false
5719,"Communication Therapy Clinic, LLC",(954) 408-3708,https://www.communicationtherapyclinic.com/,8320 W SUNRISE BLVD # 213,PLANTATION,FL,33322,,,false,2025-10-12 00:00:00,9544083708,"Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33322,,false,false,false,false,false,false,false,false,false
5720,Community Care Veterinary Specialists/ER,(352) 225-3501,https://www.ccvetspecialists.com/,3515 NW 98 ST,GAINESVILLE,FL,32606,,,false,2025-10-12 00:00:00,3522253501,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32606,,false,false,false,false,false,false,false,false,false
5721,Community Partnership for Children,(386) 238-4900,http://www.communitypartnershipforchildren.org/,135 EXECUTIVE CIR SECOND FLOOR,DAYTONA BEACH,FL,32114,,,false,2025-10-12 00:00:00,3862384900,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32114,,false,false,false,false,false,false,false,false,false
5722,Companion Animal Hospital,(863) 688-7000,https://www.cahospital.com/,3003 BARTOW RD,LAKELAND,FL,33803,,,false,2025-10-12 00:00:00,8636887000,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33803,,false,false,false,false,false,false,false,false,false
5723,Companion Animal Hospital of North Florida,(904) 733-4080,http://www.cahnf.com/,6003 PHILIPS HWY,JACKSONVILLE,FL,32216,,,false,2025-10-12 00:00:00,9047334080,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32216,,false,false,false,false,false,false,false,false,false
5724,Compassion Behavioral Health -Addiction Treatment Center-,(844) 999-0874,https://compassionbehavioralhealth.com/,1 OAKWOOD BLVD,HOLLYWOOD,FL,33020,,,false,2025-10-12 00:00:00,8449990874,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33020,,false,false,false,false,false,false,false,false,false
5726,Competitive Edge Physical Therapy,(813) 849-0150,http://www.goceppro.com/,3105 W BAY TO BAY BLVD,TAMPA,FL,33629,,,false,2025-10-12 00:00:00,8138490150,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33629,,false,false,false,false,false,false,false,false,false
5728,Complete Care Lakeland,(863) 272-7454,https://www.complete-care.com/locations/complete-care-lakeland/?utm_source=GBP&utm_medium=Google+Business+Profile&utm_id=GBP,1205 E MAGNOLIA ST SUITE,LAKELAND,FL,33801,,,false,2025-10-12 00:00:00,8632727454,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33801,#105,false,false,false,false,false,false,false,false,false
5729,Complete Care Palm Bay,(321) 265-4562,https://www.complete-care.com/locations/complete-care-palm-bay/?utm_source=GBP&utm_medium=Google+Business+Profile&utm_id=GBP,160 MALABAR RD SW,PALM BAY,FL,32907,,,false,2025-10-12 00:00:00,3212654562,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32907,SUITE 105,false,false,false,false,false,false,false,false,false
5730,Complete Therapy USA,(305) 466-1388,http://www.completetherapyusa.com/,2627 NE 203RD ST,MIAMI,FL,33180,,,false,2025-10-12 00:00:00,3054661388,"Physical Therapy, Occupational Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33180,#110,false,false,false,false,false,false,false,false,false
5731,Complex Physical Therapy and Performance,(786) 816-1078,http://www.wearecomplex.com/,5829 SW 73RD ST,SOUTH MIAMI,FL,33143,,,false,2025-10-12 00:00:00,7868161078,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33143,SUITE 2,false,false,false,false,false,false,false,false,false
5732,Comprehensive Canine Training,(904) 236-3780,http://www.comprehensivecaninetraining.com/,4623 RIBAULT PARK ST,JACKSONVILLE,FL,32233,,,false,2025-10-12 00:00:00,9042363780,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32233,,false,false,false,false,false,false,false,false,false
5733,Comprehensive Hand & Physical Therapy,(561) 575-4770,https://comprehensivehandandpt.com/,1232 W INDIANTOWN RD,JUPITER,FL,33458,,,false,2025-10-12 00:00:00,5615754770,"Physical Therapy, Occupational Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33458,#101,false,false,false,false,false,false,false,false,false
5734,Concentra Urgent Care,(954) 564-2592,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,1007 W COMMERCIAL BLVD,FT LAUDERDALE,FL,33309,,,false,2025-10-12 00:00:00,9545642592,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33309,,false,false,false,false,false,false,false,false,false
5735,Concentra Urgent Care,(305) 770-4500,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,17601 NW 2ND AVE STE. S,MIAMI GARDENS,FL,33169,,,false,2025-10-12 00:00:00,3057704500,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,,false,false,false,false,false,false,false,false,false
5736,Concentra Urgent Care,(305) 653-7720,https://www.concentra.com/urgent-care-centers/florida/miami/miami-gardens-urgent-care/#nearbylocations_g=25.9641260368%7C-80.2053579576&nearbylocations_o=DistanceMi%2CAscending&nearbylocations_distancemi=20&nearbylocations_DistanceMi=20,20535 NW 2ND AVE,MIAMI GARDENS,FL,33169,,,false,2025-10-12 00:00:00,3056537720,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,#150,false,false,false,false,false,false,false,false,false
5737,Concentra Urgent Care,(954) 767-9999,http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,1347 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,,,false,2025-10-12 00:00:00,9547679999,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33316,,false,false,false,false,false,false,false,false,false
5738,"Confident K9 USA Brooksville, Fl",(352) 667-7079,https://www.confidentk9usa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7101059008043543747,8150 WEEPING WILLOW ST,BROOKSVILLE,FL,34613,,,false,2025-10-12 00:00:00,3526677079,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34613,,false,false,false,false,false,false,false,false,false
5740,Connected Movement,(321) 617-1500,https://www.connectedmvt.com/,6651 VINELAND RD,ORLANDO,FL,32819,,,false,2025-10-12 00:00:00,3216171500,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32819,SUITE 170,false,false,false,false,false,false,false,false,false
5743,Control Canine,(305) 564-1500,http://controlcanine.com/,121 NE 45TH ST,MIAMI,FL,33137,,,false,2025-10-12 00:00:00,3055641500,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33137,,false,false,false,false,false,false,false,false,false
5744,Conway Lakes Health & Rehabilitation,(407) 384-8838,http://conwaylakesrehab.com/,5201 CURRY FORD RD,ORLANDO,FL,32812,,,false,2025-10-12 00:00:00,4073848838,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32812,,false,false,false,false,false,false,false,false,false
5745,Cool Kidz Therapy,321.757.1353,http://www.coolkidztherapy.com/,200 N PALM AVE,INDIALANTIC,FL,32903,,,false,2025-10-12 00:00:00,,Speech Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32903,,false,false,false,false,false,false,false,false,false
5746,Coral Gables Physical Therapy,(305) 441-5258,https://www.pinecrestpt.com/,4110 AURORA ST,CORAL GABLES,FL,33146,,,false,2025-10-12 00:00:00,3054415258,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33146,,false,false,false,false,false,false,false,false,false
5748,Coral Reef Riding Academy (New Spirit Farm),(561) 596-0566,http://www.newspiritfarm.org/,5589 FEARNLEY RD,LAKE WORTH,FL,33467,,,false,2025-10-12 00:00:00,5615960566,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33467,,false,false,false,false,false,false,false,false,false
5749,Coral Springs Disc Center,(954) 346-5750,http://coralspringsdisccenter.com/,9660 W SAMPLE RD SUITE,CORAL SPRINGS,FL,33065,,,false,2025-10-12 00:00:00,9543465750,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33065,#204,false,false,false,false,false,false,false,false,false
5750,Coral Way Animal Clinic,(305) 381-0561,https://www.coralwayanimalclinic.us/,1801 SW 27TH AVE,MIAMI,FL,33145,,,false,2025-10-12 00:00:00,3053810561,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33145,,false,false,false,false,false,false,false,false,false
5751,Core Connections Inc.,(321) 541-1970,http://coreconnectfl.com/,1435 AURORA RD,MELBOURNE,FL,32935,,,false,2025-10-12 00:00:00,3215411970,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32935,,false,false,false,false,false,false,false,false,false
5752,Core Pediatric Therapy,(305) 985-0065,https://corepediatrictherapy.com/,9351 CORKSCREW RD,ESTERO,FL,33928,,,false,2025-10-12 00:00:00,3059850065,Occupational Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33928,,false,false,false,false,false,false,false,false,false
5753,Core Values Orlando Physical Therapy and Wellness,(407) 476-6613,http://www.corevaluesptorlando.com/,5826 HOFFNER AVE,ORLANDO,FL,32822,,,false,2025-10-12 00:00:00,4074766613,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32822,,false,false,false,false,false,false,false,false,false
5754,Core strong physical therapy LLC (Hallandale),(561) 608-0942,http://coredpt.com/,2500 E HALLANDALE BEACH BLVD # 611,HALLANDALE BEACH,FL,33009,,,false,2025-10-12 00:00:00,5616080942,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33009,,false,false,false,false,false,false,false,false,false
5755,"Cornerstone Therapy Services, Inc",(321) 432-2572,http://www.cornerstonetherapy1.com/,1333 GATEWAY DR,MELBOURNE,FL,32901,,,false,2025-10-12 00:00:00,3214322572,"Physical Therapy, Occupational Therapy, Speech Therapy",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32901,SUITE 1014,false,false,false,false,false,false,false,false,false
5756,Corrine Drive Animal Hospital,(407) 895-3774,https://orlandovets.com/,2905 CORRINE DR,ORLANDO,FL,32803,,,false,2025-10-12 00:00:00,4078953774,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32803,,false,false,false,false,false,false,false,false,false
5757,Counseling and Disability Svcs LLC,(386) 788-5021,http://www.southdaytonacounseling.com/,1635 S RIDGEWOOD AVE,SOUTH DAYTONA,FL,32119,,,false,2025-10-12 00:00:00,3867885021,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32119,,false,false,false,false,false,false,false,false,false
5758,Counseling and Wellness Center of South Florida,(954) 951-2929,http://www.cwcsf.com/,11011 SHERIDAN ST,HOLLYWOOD,FL,33026,,,false,2025-10-12 00:00:00,9549512929,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33026,#211,false,false,false,false,false,false,false,false,false
5759,Country Oaks Animal Hospital,(727) 857-9977,http://www.countryoaksah.com/,12030 MOON LAKE RD,NEW PORT RICHEY,FL,34654,,,false,2025-10-12 00:00:00,7278579977,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34654,,false,false,false,false,false,false,false,false,false
5760,Country Oaks Animal Hospital & Boarding Kennel,(727) 785-6524,http://www.countryoaksanimalhospital.com/,1412 BELCHER RD,PALM HARBOR,FL,34683,,,false,2025-10-12 00:00:00,7277856524,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34683,,false,false,false,false,false,false,false,false,false
5761,Country Pet Ranch,(239) 494-3322,https://www.countrypetranch.com/,11860 RED HIBISCUS DR,BONITA SPRINGS,FL,34135,,,false,2025-10-12 00:00:00,2394943322,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,34135,,false,false,false,false,false,false,false,false,false
5762,Countryside Animal Hospital,(386) 462-7225,https://www.countrysideanimalhosp.com/?utm_source=gmb&utm_medium=organic&y_source=1_MTE2Njg3OTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,15551 NW US HWY 441,ALACHUA,FL,32615,,,false,2025-10-12 00:00:00,3864627225,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32615,UNIT 10,false,false,false,false,false,false,false,false,false
5763,Countryside at the Park Animal Clinic,(386) 337-7575,http://countrysideanimalhospitaldeland.com/,1431 ORANGE CAMP RD,DELAND,FL,32724,,,false,2025-10-12 00:00:00,3863377575,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32724,#101,false,false,false,false,false,false,false,false,false
5764,County Line Chiropractic Medical & Rehab,(305) 654-9797,https://www.countylinechiro.com/,21309 NW 2ND AVE,MIAMI GARDENS,FL,33169,,,false,2025-10-12 00:00:00,3056549797,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33169,,false,false,false,false,false,false,false,false,false
5765,"Courteous Canine, Inc.",(813) 949-1465,https://www.courteouscanine.com/,3414 MELISSA COUNTRY WAY,LUTZ,FL,33559,,,false,2025-10-12 00:00:00,8139491465,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33559,,false,false,false,false,false,false,false,false,false
5766,Crazy 8 Ranch,(850) 524-3484,http://www.crazyeightranch.com/,812 SIR RICHARD RD,TALLAHASSEE,FL,32310,,,false,2025-10-12 00:00:00,8505243484,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32310,,false,false,false,false,false,false,false,false,false
5767,Creation Counseling,(386) 481-0651,https://www.creationcounseling.net/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1822203709214912963,4770 S RIDGEWOOD AVE,PORT ORANGE,FL,32127,,,false,2025-10-12 00:00:00,3864810651,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32127,#1,false,false,false,false,false,false,false,false,false
5769,Creative Insights Counseling,(407) 305-8300,https://playtherapyorlando.com/,1858 N ALAFAYA TRAIL,ORLANDO,FL,32826,,,false,2025-10-12 00:00:00,4073058300,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32826,#208,false,false,false,false,false,false,false,false,false
5772,Creekside Equine Therapy,(904) 813-9539,,1471 FRUIT COVE FOREST RD N,FRUIT COVE,FL,32259,,,false,2025-10-12 00:00:00,9048139539,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32259,,false,false,false,false,false,false,false,false,false
5773,Critter Creek Farm Sanctuary,,https://crittercreekfarmsanctuary.org/,12626 NW CO RD 231,GAINESVILLE,FL,32609,,,false,2025-10-12 00:00:00,,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32609,,false,false,false,false,false,false,false,false,false
5774,Crossover Physical Therapy & Performance,(813) 816-2840,https://www.crossoverptp.com/,4424 N LOIS AVE,TAMPA,FL,33614,,,false,2025-10-12 00:00:00,8138162840,Physical Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,33614,#1,false,false,false,false,false,false,false,false,false
5775,Crossroads Corral,(407) 603-6325,http://www.crossroadscorral.org/,205 LAZY ACRES LN,LONGWOOD,FL,32750,,,false,2025-10-12 00:00:00,4076036325,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32750,,false,false,false,false,false,false,false,false,false
5776,Crunch Fitness - Daytona Beach,(386) 293-0310,https://www.crunch.com/locations/daytona-beach,290 N NOVA RD,DAYTONA BEACH,FL,32114,,,false,2025-10-12 00:00:00,3862930310,Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32114,,false,false,false,false,false,false,false,false,false
5778,Cultivate Behavioral Health & Education - ABA Therapy for Autism,(855) 444-5664,https://cultivatebhe.com/locations/florida/yulee/,87009 PROFESSIONAL WAY,YULEE,FL,32097,,,false,2025-10-12 00:00:00,,ABA Therapy | Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32097,,false,false,false,false,false,false,false,false,false
5779,Cultivate Behavioral Health & Education - ABA Therapy for Autism,,https://cultivatebhe.com/locations/florida/orange-park/,350 CORPORATE WAY,ORANGE PARK,FL,32073,,,false,2025-10-12 00:00:00,,ABA Therapy | Therapy Services,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (PT/OT/ST),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32073,#400,false,false,false,false,false,false,false,false,false
5780,Cumberland Animal Clinic,(850) 616-7213,https://www.cumberlandpet.com/,6548 SHADY REST RD,HAVANA,FL,32333,,,false,2025-10-12 00:00:00,8506167213,Pet Therapy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Google Places (Pet Therapy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,32333,,false,false,false,false,false,false,false,false,false
